adhesivity,particle_size,time_throughput_100_scaled,efficiency_throughput_100,time_throughput_100
0.52,0.04,0.6621145195649277,0.6567162082251039,151.03127487025887
0.53,0.04,0.6575080769999706,0.663443756900981,152.0893864243807
0.54,0.04,0.6529132674527748,0.6700381507636664,153.15969974102725
0.55,0.04,0.6483295042540054,0.6765020786497744,154.24255620614414
0.56,0.04,0.6437534761397873,0.6828381375163586,155.3389670214155
0.57,0.04,0.6391814451510465,0.689048881129938,156.45009841668474
0.58,0.04,0.6346101121858477,0.6951368124441315,157.57706673718218
0.59,0.04,0.6300357565457622,0.7011043838686444,158.72115028559745
0.6,0.04,0.6254545899489392,0.7069539962394832,159.8837095562186
0.61,0.04,0.6208632987741239,0.7126880059292002,161.06605141171497
0.62,0.04,0.6162725859298903,0.7183087188432772,162.2658581333949
0.63,0.04,0.6116483590027463,0.7238183956453635,163.49263188254707
0.64,0.04,0.6070011915226271,0.7292192503430303,164.74432241089318
0.65,0.04,0.6023263264382229,0.7345134540680728,166.02296066209954
0.66,0.04,0.5976187941489608,0.7397031323930714,167.33074826136453
0.67,0.04,0.5928742157306648,0.7447903793226984,168.6698415055188
0.68,0.04,0.588081584241011,0.749777207758216,170.0444337651924
0.69,0.04,0.5832453554737664,0.7546656467371455,171.45443004646071
0.7,0.04,0.5783588572326887,0.7594576484824531,172.9030320007141
0.71,0.04,0.5734072039695802,0.7641551311955749,174.3961347323866
0.72,0.04,0.5683858566741498,0.7687599790391532,175.9368197251415
0.73,0.04,0.5632900342603957,0.773274036721257,177.52843813631603
0.74,0.04,0.5580900187013745,0.7776991115219921,179.18256311533943
0.75,0.04,0.5528457046575669,0.7820369737115529,180.8822952905822
0.76,0.04,0.5474696938318143,0.7862893602248413,182.658512656813
0.77,0.04,0.5419797647249156,0.7904579705055967,184.50873355162156
0.78,0.04,0.5363507154203497,0.7945444711639197,186.44516941051867
0.79,0.04,0.530595240625964,0.7985504949528309,188.46757819015883
0.8,0.04,0.5246853668242777,0.8024776432684433,190.5904115551425
0.81,0.04,0.5186043109204613,0.8063274831070735,192.8252386149892
0.82,0.04,0.5123377300213635,0.8101015519787569,195.1837511475686
0.83,0.04,0.5058516964500064,0.8138013548367578,197.6863984084376
0.84,0.04,0.4991319720609421,0.8174283675084224,200.3478150019017
0.85,0.04,0.49215909296871985,0.8209840358061333,203.18633025105095
0.86,0.04,0.4848368508762093,0.8244697776603874,206.25494910149155
0.87,0.04,0.47718334227086123,0.8278869804591235,209.5630570927128
0.88,0.04,0.4692009108225891,0.831237005488054,213.1283160228376
0.89,0.04,0.46069501643839417,0.834521185964292,217.06334219348423
0.9,0.04,0.451521398678352,0.8377408288714538,221.47344576073235
0.91,0.04,0.44180103631799267,0.8408972144372306,226.34623230721343
0.92,0.04,0.43128087385572633,0.8439915977841685,231.86745822039947
0.93,0.04,0.41973818083818426,0.847025208226992,238.24375423819637
0.0,0.05,1.0,0.0,100.0
0.01,0.05,0.9877474509302698,0.0532271684308074,101.240453625893
0.02,0.05,0.9757348872855096,0.0719681671220194,102.48685509052524
0.03,0.05,0.963940139367766,0.0903326267768882,103.74088173731256
0.04,0.05,0.9523741214758329,0.1082142037102424,105.00075311269109
0.05,0.05,0.9410313242202144,0.1258702671371014,106.26638819155674
0.06,0.05,0.9299166620346514,0.1431528049732255,107.53651814475576
0.07,0.05,0.9190125296316114,0.1600984270638847,108.81244463564089
0.08,0.05,0.9083118635008741,0.1767050759067665,110.0943453656694
0.09,0.05,0.8978168274107157,0.1929799341829365,111.38129398665632
0.1,0.05,0.8875194547642407,0.208930028858693,112.67358643598844
0.11,0.05,0.8774149645091207,0.2245617651495728,113.97115851100862
0.12,0.05,0.8675040897361688,0.2398815821311174,115.27323177278932
0.13,0.05,0.8577899464979551,0.2548957754406423,116.57865705731768
0.14,0.05,0.8482393201895536,0.2696104927370472,117.89125736078032
0.15,0.05,0.8388621481130182,0.2840317683624391,119.20909797270672
0.16,0.05,0.8296534540385445,0.2981655135437501,120.53225297047234
0.17,0.05,0.8206082682604686,0.3120175101566497,121.86082430290487
0.18,0.05,0.8117219005394695,0.325593433639019,123.19490201452014
0.19,0.05,0.8029888904604151,0.3388988413787054,124.53472418860282
0.2,0.05,0.7944016012925775,0.3519391704403835,125.8809144358334
0.21,0.05,0.7860074127724344,0.3649986855972801,127.22526324182658
0.22,0.05,0.7777299725822424,0.3775458431577072,128.57933154868263
0.23,0.05,0.7695518083565941,0.3898438654879446,129.94576702191583
0.24,0.05,0.7615375663829849,0.4018977234729186,131.313285666211
0.25,0.05,0.7536304618833037,0.4137122832114672,132.69102704540697
0.26,0.05,0.7458427458149546,0.4252923232275405,134.07652023314074
0.27,0.05,0.7381694527995286,0.4366425198614884,135.47024957582187
0.28,0.05,0.7306056473258518,0.4477674560394995,136.87274436765992
0.29,0.05,0.7231464689510761,0.458671626250704,138.28457206608502
0.3,0.05,0.715787123202001,0.4693594312592831,139.70634111530276
0.31,0.05,0.7085380322350078,0.4798351785256106,141.13568425474728
0.32,0.05,0.7013649922972583,0.4901031169819625,142.57911515152608
0.33,0.05,0.6942766661275906,0.5001673705195223,144.0347989192287
0.34,0.05,0.6872682785250425,0.5100320016537632,145.5035873539975
0.35,0.05,0.680334412523394,0.5197009925832159,146.98653803075322
0.36,0.05,0.6734700850811003,0.529178242813413,148.4846947403133
0.37,0.05,0.6666701297807817,0.5384675688941614,149.9992208033718
0.38,0.05,0.6599292750829505,0.5475727190490014,151.5313894620456
0.39,0.05,0.65324150740391,0.5564973619371123,153.08274025240155
0.4,0.05,0.6466028020674128,0.5652450939373972,154.65444888309392
0.41,0.05,0.6397716291974873,0.5731082682626842,156.3057744924347
0.42,0.05,0.6331953581155173,0.5814923969598493,157.9291425913398
0.43,0.05,0.6266624429612867,0.5897102465375832,159.57554361715228
0.44,0.05,0.6201190644561528,0.5977651484429758,161.25935442365483
0.45,0.05,0.6136408651171612,0.6056603713406015,162.96176751674972
0.46,0.05,0.6071571548137247,0.6133990928325666,164.7020037681676
0.47,0.05,0.6006942182411626,0.620984462684113,166.4740511283774
0.48,0.05,0.5942190249655115,0.6284195525292602,168.28811565870683
0.49,0.05,0.5877178146348707,0.6357073427328823,170.14968324913994
0.5,0.05,0.5812399066192139,0.64285080526941,172.04599832391193
0.51,0.05,0.5747120120240401,0.6498528180662573,174.0001912398118
0.52,0.05,0.5681675045488274,0.656716208235707,176.00443390265409
0.53,0.05,0.5615783264457539,0.663443748047969,178.0695502137752
0.54,0.05,0.5549379775115941,0.6700381508556994,180.2003179678052
0.55,0.05,0.54823822931596,0.6765020787443801,182.4024569114244
0.56,0.05,0.5414705335071466,0.6828381369351628,184.68225658059777
0.57,0.05,0.5346156262019472,0.6890488812264284,187.0502751863555
0.58,0.05,0.5276695275767992,0.6951368122362989,189.51255430501544
0.59,0.05,0.5206135851254092,0.7011043816643412,192.08104217240367
0.6,0.05,0.5134320125918871,0.7069539971600931,194.76775414759197
0.61,0.05,0.5061059258861174,0.7126880061177572,197.5870956755044
0.62,0.05,0.4985851981490664,0.7183087187343207,200.5675266157864
0.63,0.05,0.49091879639278135,0.7238183989932434,203.69967647356196
